image_path,original_label,adversarial_label
adversarial_dataset/train\adv_sample_training_3578.png,2,4
adversarial_dataset/train\adv_sample_training_3579.png,6,4
adversarial_dataset/train\adv_sample_training_3580.png,5,4
adversarial_dataset/train\adv_sample_training_3581.png,3,2
adversarial_dataset/train\adv_sample_training_3582.png,6,3
adversarial_dataset/train\adv_sample_training_3583.png,0,8
adversarial_dataset/train\adv_sample_training_3584.png,7,5
adversarial_dataset/train\adv_sample_training_3585.png,4,2
adversarial_dataset/train\adv_sample_training_3586.png,9,0
adversarial_dataset/train\adv_sample_training_3587.png,4,7
adversarial_dataset/train\adv_sample_training_3588.png,6,3
adversarial_dataset/train\adv_sample_training_3589.png,5,3
adversarial_dataset/train\adv_sample_training_3590.png,7,5
adversarial_dataset/train\adv_sample_training_3591.png,5,3
adversarial_dataset/train\adv_sample_training_3592.png,0,2
adversarial_dataset/train\adv_sample_training_3593.png,7,5
adversarial_dataset/train\adv_sample_training_3594.png,6,4
adversarial_dataset/train\adv_sample_training_3595.png,3,5
adversarial_dataset/train\adv_sample_training_3596.png,3,2
adversarial_dataset/train\adv_sample_training_3597.png,1,0
adversarial_dataset/train\adv_sample_training_3598.png,7,2
adversarial_dataset/train\adv_sample_training_3599.png,4,2
adversarial_dataset/train\adv_sample_training_3600.png,9,4
adversarial_dataset/train\adv_sample_training_3601.png,3,6
adversarial_dataset/train\adv_sample_training_3602.png,9,1
adversarial_dataset/train\adv_sample_training_3603.png,0,4
adversarial_dataset/train\adv_sample_training_3604.png,4,2
adversarial_dataset/train\adv_sample_training_3605.png,6,5
adversarial_dataset/train\adv_sample_training_3606.png,2,4
adversarial_dataset/train\adv_sample_training_3607.png,3,5
adversarial_dataset/train\adv_sample_training_3608.png,4,5
adversarial_dataset/train\adv_sample_training_3609.png,0,7
adversarial_dataset/train\adv_sample_training_3610.png,7,5
adversarial_dataset/train\adv_sample_training_3611.png,5,6
adversarial_dataset/train\adv_sample_training_3612.png,6,3
adversarial_dataset/train\adv_sample_training_3613.png,2,6
adversarial_dataset/train\adv_sample_training_3614.png,7,4
adversarial_dataset/train\adv_sample_training_3615.png,5,3
adversarial_dataset/train\adv_sample_training_3616.png,3,4
adversarial_dataset/train\adv_sample_training_3617.png,5,3
adversarial_dataset/train\adv_sample_training_3618.png,6,3
adversarial_dataset/train\adv_sample_training_3619.png,6,2
adversarial_dataset/train\adv_sample_training_3620.png,1,9
adversarial_dataset/train\adv_sample_training_3621.png,4,6
adversarial_dataset/train\adv_sample_training_3622.png,8,4
adversarial_dataset/train\adv_sample_training_3623.png,6,5
adversarial_dataset/train\adv_sample_training_3624.png,7,0
adversarial_dataset/train\adv_sample_training_3625.png,5,0
adversarial_dataset/train\adv_sample_training_3626.png,1,9
adversarial_dataset/train\adv_sample_training_3627.png,0,9
adversarial_dataset/train\adv_sample_training_3628.png,2,4
adversarial_dataset/train\adv_sample_training_3629.png,6,2
adversarial_dataset/train\adv_sample_training_3630.png,3,9
adversarial_dataset/train\adv_sample_training_3631.png,6,1
adversarial_dataset/train\adv_sample_training_3632.png,2,5
adversarial_dataset/train\adv_sample_training_3633.png,9,1
adversarial_dataset/train\adv_sample_training_3634.png,0,8
adversarial_dataset/train\adv_sample_training_3635.png,4,2
adversarial_dataset/train\adv_sample_training_3636.png,7,2
adversarial_dataset/train\adv_sample_training_3637.png,1,9
adversarial_dataset/train\adv_sample_training_3638.png,5,3
adversarial_dataset/train\adv_sample_training_3639.png,4,2
adversarial_dataset/train\adv_sample_training_3640.png,5,6
adversarial_dataset/train\adv_sample_training_3641.png,9,0
adversarial_dataset/train\adv_sample_training_3642.png,7,5
adversarial_dataset/train\adv_sample_training_3643.png,8,9
adversarial_dataset/train\adv_sample_training_3644.png,8,0
adversarial_dataset/train\adv_sample_training_3645.png,7,4
adversarial_dataset/train\adv_sample_training_3646.png,7,2
adversarial_dataset/train\adv_sample_training_3647.png,1,2
adversarial_dataset/train\adv_sample_training_3648.png,8,1
adversarial_dataset/train\adv_sample_training_3649.png,3,2
adversarial_dataset/train\adv_sample_training_3650.png,2,4
adversarial_dataset/train\adv_sample_training_3651.png,4,2
adversarial_dataset/train\adv_sample_training_3652.png,7,4
adversarial_dataset/train\adv_sample_training_3653.png,3,5
adversarial_dataset/train\adv_sample_training_3654.png,6,4
adversarial_dataset/train\adv_sample_training_3655.png,5,4
adversarial_dataset/train\adv_sample_training_3656.png,4,7
adversarial_dataset/train\adv_sample_training_3657.png,2,5
adversarial_dataset/train\adv_sample_training_3658.png,7,4
adversarial_dataset/train\adv_sample_training_3659.png,4,0
adversarial_dataset/train\adv_sample_training_3660.png,8,9
adversarial_dataset/train\adv_sample_training_3661.png,1,9
adversarial_dataset/train\adv_sample_training_3662.png,2,0
adversarial_dataset/train\adv_sample_training_3663.png,0,4
adversarial_dataset/train\adv_sample_training_3664.png,0,2
adversarial_dataset/train\adv_sample_training_3665.png,1,8
adversarial_dataset/train\adv_sample_training_3666.png,6,5
adversarial_dataset/train\adv_sample_training_3667.png,4,6
adversarial_dataset/train\adv_sample_training_3668.png,4,3
adversarial_dataset/train\adv_sample_training_3669.png,6,3
adversarial_dataset/train\adv_sample_training_3670.png,6,3
adversarial_dataset/train\adv_sample_training_3671.png,4,2
adversarial_dataset/train\adv_sample_training_3672.png,6,8
adversarial_dataset/train\adv_sample_training_3673.png,9,1
adversarial_dataset/train\adv_sample_training_3674.png,6,3
adversarial_dataset/train\adv_sample_training_3675.png,6,0
adversarial_dataset/train\adv_sample_training_3676.png,2,6
adversarial_dataset/train\adv_sample_training_3677.png,6,4
adversarial_dataset/train\adv_sample_training_3678.png,2,4
adversarial_dataset/train\adv_sample_training_3679.png,6,4
adversarial_dataset/train\adv_sample_training_3680.png,6,4
adversarial_dataset/train\adv_sample_training_3681.png,2,6
adversarial_dataset/train\adv_sample_training_3682.png,2,0
adversarial_dataset/train\adv_sample_training_3683.png,3,8
adversarial_dataset/train\adv_sample_training_3684.png,2,6
adversarial_dataset/train\adv_sample_training_3685.png,4,2
adversarial_dataset/train\adv_sample_training_3686.png,3,2
adversarial_dataset/train\adv_sample_training_3687.png,7,2
adversarial_dataset/train\adv_sample_training_3688.png,2,3
adversarial_dataset/train\adv_sample_training_3689.png,3,5
adversarial_dataset/train\adv_sample_training_3690.png,9,4
adversarial_dataset/train\adv_sample_training_3691.png,5,4
adversarial_dataset/train\adv_sample_training_3692.png,1,4
adversarial_dataset/train\adv_sample_training_3693.png,9,8
adversarial_dataset/train\adv_sample_training_3694.png,5,4
adversarial_dataset/train\adv_sample_training_3695.png,4,2
adversarial_dataset/train\adv_sample_training_3696.png,3,7
adversarial_dataset/train\adv_sample_training_3697.png,2,4
adversarial_dataset/train\adv_sample_training_3698.png,0,2
adversarial_dataset/train\adv_sample_training_3699.png,4,3
adversarial_dataset/train\adv_sample_training_3700.png,7,4
adversarial_dataset/train\adv_sample_training_3701.png,3,2
adversarial_dataset/train\adv_sample_training_3702.png,1,9
adversarial_dataset/train\adv_sample_training_3703.png,0,2
adversarial_dataset/train\adv_sample_training_3704.png,4,2
adversarial_dataset/train\adv_sample_training_3705.png,9,6
adversarial_dataset/train\adv_sample_training_3706.png,0,8
adversarial_dataset/train\adv_sample_training_3707.png,4,8
adversarial_dataset/train\adv_sample_training_3708.png,2,8
adversarial_dataset/train\adv_sample_training_3709.png,2,4
adversarial_dataset/train\adv_sample_training_3710.png,7,5
adversarial_dataset/train\adv_sample_training_3711.png,2,0
adversarial_dataset/train\adv_sample_training_3712.png,0,8
adversarial_dataset/train\adv_sample_training_3713.png,9,1
adversarial_dataset/train\adv_sample_training_3714.png,2,9
adversarial_dataset/train\adv_sample_training_3715.png,2,0
adversarial_dataset/train\adv_sample_training_3716.png,5,3
adversarial_dataset/train\adv_sample_training_3717.png,0,6
adversarial_dataset/train\adv_sample_training_3718.png,8,0
adversarial_dataset/train\adv_sample_training_3719.png,4,2
adversarial_dataset/train\adv_sample_training_3720.png,3,5
adversarial_dataset/train\adv_sample_training_3721.png,9,1
adversarial_dataset/train\adv_sample_training_3722.png,3,2
adversarial_dataset/train\adv_sample_training_3723.png,6,4
adversarial_dataset/train\adv_sample_training_3724.png,7,5
adversarial_dataset/train\adv_sample_training_3725.png,3,6
adversarial_dataset/train\adv_sample_training_3726.png,4,7
adversarial_dataset/train\adv_sample_training_3727.png,4,6
adversarial_dataset/train\adv_sample_training_3728.png,9,7
adversarial_dataset/train\adv_sample_training_3729.png,6,2
adversarial_dataset/train\adv_sample_training_3730.png,5,4
adversarial_dataset/train\adv_sample_training_3731.png,1,9
adversarial_dataset/train\adv_sample_training_3732.png,4,7
adversarial_dataset/train\adv_sample_training_3733.png,0,8
adversarial_dataset/train\adv_sample_training_3734.png,9,0
adversarial_dataset/train\adv_sample_training_3735.png,3,7
adversarial_dataset/train\adv_sample_training_3736.png,9,0
adversarial_dataset/train\adv_sample_training_3737.png,3,5
adversarial_dataset/train\adv_sample_training_3738.png,4,6
adversarial_dataset/train\adv_sample_training_3739.png,2,6
adversarial_dataset/train\adv_sample_training_3740.png,5,3
adversarial_dataset/train\adv_sample_training_3741.png,4,8
adversarial_dataset/train\adv_sample_training_3742.png,6,4
adversarial_dataset/train\adv_sample_training_3743.png,2,5
adversarial_dataset/train\adv_sample_training_3744.png,3,2
adversarial_dataset/train\adv_sample_training_3745.png,2,6
adversarial_dataset/train\adv_sample_training_3746.png,4,6
adversarial_dataset/train\adv_sample_training_3747.png,4,2
adversarial_dataset/train\adv_sample_training_3748.png,9,4
adversarial_dataset/train\adv_sample_training_3749.png,5,4
adversarial_dataset/train\adv_sample_training_3750.png,6,8
adversarial_dataset/train\adv_sample_training_3751.png,7,3
adversarial_dataset/train\adv_sample_training_3752.png,8,9
adversarial_dataset/train\adv_sample_training_3753.png,1,9
adversarial_dataset/train\adv_sample_training_3754.png,4,2
adversarial_dataset/train\adv_sample_training_3755.png,7,5
adversarial_dataset/train\adv_sample_training_3756.png,9,1
adversarial_dataset/train\adv_sample_training_3757.png,6,5
adversarial_dataset/train\adv_sample_training_3758.png,4,5
adversarial_dataset/train\adv_sample_training_3759.png,6,2
adversarial_dataset/train\adv_sample_training_3760.png,7,3
adversarial_dataset/train\adv_sample_training_3761.png,3,5
adversarial_dataset/train\adv_sample_training_3762.png,4,6
adversarial_dataset/train\adv_sample_training_3763.png,4,5
adversarial_dataset/train\adv_sample_training_3764.png,3,5
adversarial_dataset/train\adv_sample_training_3765.png,7,3
adversarial_dataset/train\adv_sample_training_3766.png,2,4
adversarial_dataset/train\adv_sample_training_3767.png,6,3
adversarial_dataset/train\adv_sample_training_3768.png,6,4
adversarial_dataset/train\adv_sample_training_3769.png,4,3
adversarial_dataset/train\adv_sample_training_3770.png,6,5
adversarial_dataset/train\adv_sample_training_3771.png,3,1
adversarial_dataset/train\adv_sample_training_3772.png,0,1
adversarial_dataset/train\adv_sample_training_3773.png,8,9
adversarial_dataset/train\adv_sample_training_3774.png,9,1
adversarial_dataset/train\adv_sample_training_3775.png,4,5
adversarial_dataset/train\adv_sample_training_3776.png,0,2
adversarial_dataset/train\adv_sample_training_3777.png,2,0
adversarial_dataset/train\adv_sample_training_3778.png,8,0
adversarial_dataset/train\adv_sample_training_3779.png,0,9
adversarial_dataset/train\adv_sample_training_3780.png,0,8
adversarial_dataset/train\adv_sample_training_3781.png,3,2
adversarial_dataset/train\adv_sample_training_3782.png,6,4
adversarial_dataset/train\adv_sample_training_3783.png,1,9
adversarial_dataset/train\adv_sample_training_3784.png,9,1
adversarial_dataset/train\adv_sample_training_3785.png,5,4
adversarial_dataset/train\adv_sample_training_3786.png,0,4
adversarial_dataset/train\adv_sample_training_3787.png,0,8
adversarial_dataset/train\adv_sample_training_3788.png,5,3
adversarial_dataset/train\adv_sample_training_3789.png,7,4
adversarial_dataset/train\adv_sample_training_3790.png,7,5
adversarial_dataset/train\adv_sample_training_3791.png,1,9
adversarial_dataset/train\adv_sample_training_3792.png,7,4
adversarial_dataset/train\adv_sample_training_3793.png,3,5
adversarial_dataset/train\adv_sample_training_3794.png,8,0
adversarial_dataset/train\adv_sample_training_3795.png,1,9
adversarial_dataset/train\adv_sample_training_3796.png,3,5
adversarial_dataset/train\adv_sample_training_3797.png,0,1
adversarial_dataset/train\adv_sample_training_3798.png,9,1
adversarial_dataset/train\adv_sample_training_3799.png,4,2
adversarial_dataset/train\adv_sample_training_3800.png,2,4
adversarial_dataset/train\adv_sample_training_3801.png,7,4
adversarial_dataset/train\adv_sample_training_3802.png,1,6
adversarial_dataset/train\adv_sample_training_3803.png,5,3
adversarial_dataset/train\adv_sample_training_3804.png,2,4
adversarial_dataset/train\adv_sample_training_3805.png,4,2
adversarial_dataset/train\adv_sample_training_3806.png,9,1
adversarial_dataset/train\adv_sample_training_3807.png,6,2
adversarial_dataset/train\adv_sample_training_3808.png,7,5
adversarial_dataset/train\adv_sample_training_3809.png,2,6
adversarial_dataset/train\adv_sample_training_3810.png,5,4
adversarial_dataset/train\adv_sample_training_3811.png,3,4
adversarial_dataset/train\adv_sample_training_3812.png,6,3
adversarial_dataset/train\adv_sample_training_3813.png,4,6
adversarial_dataset/train\adv_sample_training_3814.png,2,6
adversarial_dataset/train\adv_sample_training_3815.png,7,5
adversarial_dataset/train\adv_sample_training_3816.png,1,9
adversarial_dataset/train\adv_sample_training_3817.png,7,4
adversarial_dataset/train\adv_sample_training_3818.png,1,0
adversarial_dataset/train\adv_sample_training_3819.png,1,8
adversarial_dataset/train\adv_sample_training_3820.png,0,2
adversarial_dataset/train\adv_sample_training_3821.png,9,1
adversarial_dataset/train\adv_sample_training_3822.png,9,8
adversarial_dataset/train\adv_sample_training_3823.png,5,2
adversarial_dataset/train\adv_sample_training_3824.png,3,2
adversarial_dataset/train\adv_sample_training_3825.png,7,4
adversarial_dataset/train\adv_sample_training_3826.png,7,2
adversarial_dataset/train\adv_sample_training_3827.png,1,7
adversarial_dataset/train\adv_sample_training_3828.png,5,3
adversarial_dataset/train\adv_sample_training_3829.png,7,5
adversarial_dataset/train\adv_sample_training_3830.png,4,2
adversarial_dataset/train\adv_sample_training_3831.png,4,2
adversarial_dataset/train\adv_sample_training_3832.png,3,2
adversarial_dataset/train\adv_sample_training_3833.png,9,1
adversarial_dataset/train\adv_sample_training_3834.png,4,6
adversarial_dataset/train\adv_sample_training_3835.png,2,6
adversarial_dataset/train\adv_sample_training_3836.png,8,4
adversarial_dataset/train\adv_sample_training_3837.png,3,8
adversarial_dataset/train\adv_sample_training_3838.png,6,8
adversarial_dataset/train\adv_sample_training_3839.png,9,1
adversarial_dataset/train\adv_sample_training_3840.png,4,2
adversarial_dataset/train\adv_sample_training_3841.png,9,1
